trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy
20200702,000011.SZ,机构专用,1666.42,2.62,0.0,0.0,1666.42
20200702,000011.SZ,机构专用,829.37,1.3,0.0,0.0,829.37
20200702,000011.SZ,中银国际证券股份有限公司深圳中心四路证券营业部,708.03,1.11,31.64,0.05,676.4
20200702,000011.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,500.28,0.79,753.71,1.19,-253.43
20200702,000011.SZ,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,493.17,0.78,449.57,0.71,43.6
20200702,000011.SZ,机构专用,0.0,0.0,2208.94,3.47,-2208.94
20200702,000011.SZ,新时代证券股份有限公司信阳北京大街证券营业部,10.01,0.02,1561.38,2.46,-1551.37
20200702,000011.SZ,湘财证券股份有限公司北京建国门内大街证券营业部,0.0,0.0,1506.87,2.37,-1506.87
20200702,000011.SZ,华安证券股份有限公司蚌埠分公司,0.0,0.0,1027.76,1.62,-1027.76
20200702,000011.SZ,机构专用,0.0,0.0,1000.5,1.57,-1000.5
20200702,000656.SZ,机构专用,12392.5,9.05,0.0,0.0,12392.5
20200702,000656.SZ,深股通专用,8695.49,6.35,13653.72,9.97,-4958.24
20200702,000656.SZ,兴业证券股份有限公司深圳分公司,4737.42,3.46,0.93,0.0,4736.49
20200702,000656.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,3560.39,2.6,11.46,0.01,3548.93
20200702,000656.SZ,机构专用,2973.51,2.17,0.0,0.0,2973.51
20200702,000656.SZ,深股通专用,8695.49,6.35,13653.72,9.97,-4958.24
20200702,000656.SZ,机构专用,24.8,0.02,7522.19,5.49,-7497.39
20200702,000656.SZ,国泰君安证券股份有限公司天津滨海新区黄海路证券营业部,0.0,0.0,7466.31,5.45,-7466.31
20200702,000656.SZ,华泰证券股份有限公司上海普陀区江宁路证券营业部,0.49,0.0,5620.43,4.1,-5619.93
20200702,000656.SZ,中国银河证券股份有限公司青田龙津路证券营业部,2.2,0.0,3422.23,2.5,-3420.04
20200702,000662.SZ,中泰证券股份有限公司电子商务分公司,17.29,5.26,0.0,0.0,17.29
20200702,000662.SZ,东方证券股份有限公司太原高新街证券营业部,14.44,4.39,0.0,0.0,14.44
20200702,000662.SZ,广发证券股份有限公司深圳后海证券营业部,11.2,3.41,0.0,0.0,11.2
20200702,000662.SZ,广发证券股份有限公司广州天河路证券营业部,6.96,2.12,0.0,0.0,6.96
20200702,000662.SZ,广发证券股份有限公司四会市四会大道证券营业部,6.73,2.04,0.0,0.0,6.73
20200702,000662.SZ,国信证券股份有限公司广州增城港口大道证券营业部,0.0,0.0,36.77,11.18,-36.77
20200702,000662.SZ,国信证券股份有限公司珠海文园路五洲花城证券营业部,0.0,0.0,35.28,10.73,-35.28
20200702,000662.SZ,申万宏源证券有限公司西安长安北路证券营业部,0.0,0.0,29.05,8.83,-29.05
20200702,000662.SZ,平安证券股份有限公司北京望京证券营业部,0.16,0.05,28.32,8.61,-28.16
20200702,000662.SZ,国信证券股份有限公司长沙五一大道营业部,0.09,0.03,25.68,7.81,-25.59
20200702,000715.SZ,东兴证券股份有限公司上海陆家嘴证券营业部,1029.88,5.57,0.35,0.0,1029.53
20200702,000715.SZ,华鑫证券有限责任公司上海红宝石路证券营业部,994.29,5.38,0.0,0.0,994.29
20200702,000715.SZ,东方证券股份有限公司洛阳南昌路证券营业部,902.98,4.89,2.51,0.01,900.46
20200702,000715.SZ,华泰证券股份有限公司南京中山北路第二证券营业部,606.03,3.28,0.54,0.0,605.49
20200702,000715.SZ,兴业证券股份有限公司福州王庄讲堂路证券营业部,561.66,3.04,11.95,0.06,549.71
20200702,000715.SZ,东方证券股份有限公司苏州西环路证券营业部,0.0,0.0,596.5,3.23,-596.5
20200702,000715.SZ,中国银河证券股份有限公司沈阳建设东路证券营业部,0.67,0.0,488.83,2.65,-488.16
20200702,000715.SZ,南京证券股份有限公司南京热河路证券营业部,0.0,0.0,346.14,1.87,-346.14
20200702,000715.SZ,万联证券股份有限公司广州白云分公司,0.86,0.0,272.19,1.47,-271.34
20200702,000715.SZ,华福证券有限责任公司宁波钱湖北路证券营业部,212.62,1.15,224.04,1.21,-11.43
20200702,000732.SZ,深股通专用,4836.91,7.54,4356.54,6.79,480.37
20200702,000732.SZ,浙商证券股份有限公司江西分公司,1581.78,2.47,0.0,0.0,1581.78
20200702,000732.SZ,国海证券股份有限公司深圳深南大道证券营业部,1497.66,2.33,0.0,0.0,1497.66
20200702,000732.SZ,海通证券股份有限公司深圳金田路证券营业部,1377.22,2.15,0.84,0.0,1376.37
20200702,000732.SZ,中国中金财富证券有限公司鞍山南胜利路证券营业部,1156.0,1.8,0.38,0.0,1155.62
20200702,000732.SZ,深股通专用,4836.91,7.54,4356.54,6.79,480.37
20200702,000732.SZ,广发证券股份有限公司福建分公司,106.32,0.17,1099.86,1.71,-993.54
20200702,000732.SZ,华泰证券股份有限公司合肥创新大道证券营业部,719.23,1.12,962.58,1.5,-243.35
20200702,000732.SZ,江海证券有限公司深圳解放路证券营业部,155.41,0.24,899.05,1.4,-743.64
20200702,000732.SZ,申万宏源证券有限公司上海浦东新区靖海路证券营业部,0.58,0.0,860.71,1.34,-860.13
20200702,000739.SZ,深股通专用,3533.77,8.79,3452.39,8.58,81.37
20200702,000739.SZ,国信证券股份有限公司成都二环路证券营业部,1521.91,3.78,4.54,0.01,1517.36
20200702,000739.SZ,中国银河证券股份有限公司宜昌新世纪证券营业部,1265.37,3.15,23.53,0.06,1241.84
20200702,000739.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,1265.0,3.14,1.51,0.0,1263.49
20200702,000739.SZ,中泰证券股份有限公司深圳后海大道证券营业部,983.16,2.44,0.0,0.0,983.16
20200702,000739.SZ,深股通专用,3533.77,8.79,3452.39,8.58,81.37
20200702,000739.SZ,中信证券股份有限公司杭州延安路证券营业部,0.0,0.0,1708.4,4.25,-1708.4
20200702,000739.SZ,华泰证券股份有限公司深圳深南大道证券营业部,89.15,0.22,1265.14,3.15,-1176.0
20200702,000739.SZ,机构专用,0.0,0.0,1132.24,2.81,-1132.24
20200702,000739.SZ,财通证券股份有限公司嘉兴禾兴南路证券营业部,2.52,0.01,1107.86,2.75,-1105.34
20200702,000796.SZ,财信证券有限责任公司杭州西湖国贸中心证券营业部,2969.53,8.77,0.0,0.0,2969.53
20200702,000796.SZ,招商证券股份有限公司北京安外大街证券营业部,2030.4,6.0,2560.76,7.56,-530.36
20200702,000796.SZ,中信证券股份有限公司上海东方路证券营业部,1775.94,5.24,0.0,0.0,1775.94
20200702,000796.SZ,宏信证券有限责任公司西昌月海路证券营业部,1774.8,5.24,3.79,0.01,1771.01
20200702,000796.SZ,华泰证券股份有限公司上海普陀区江宁路证券营业部,1260.98,3.72,10.93,0.03,1250.05
20200702,000796.SZ,机构专用,0.0,0.0,5202.01,15.36,-5202.01
20200702,000796.SZ,招商证券股份有限公司北京安外大街证券营业部,2030.4,6.0,2560.76,7.56,-530.36
20200702,000796.SZ,申万宏源西部证券有限公司吐鲁番文化路证券营业部,0.0,0.0,1892.3,5.59,-1892.3
20200702,000796.SZ,国信证券股份有限公司深圳红岭中路证券营业部,1.14,0.0,999.52,2.95,-998.38
20200702,000796.SZ,光大证券股份有限公司北京月坛北街证券营业部,11.48,0.03,631.98,1.87,-620.5
20200702,000802.SZ,中信证券（山东）有限责任公司青岛总部证券营业部,8139.41,18.46,1.9,0.0,8137.52
20200702,000802.SZ,华泰证券股份有限公司苏州何山路证券营业部,1251.14,2.84,1518.54,3.44,-267.4
20200702,000802.SZ,华鑫证券有限责任公司上海分公司,931.53,2.11,1160.35,2.63,-228.82
20200702,000802.SZ,海通证券股份有限公司北京中关村南大街证券营业部,746.65,1.69,716.84,1.63,29.8
20200702,000802.SZ,国金证券股份有限公司成都东城根街证券营业部,698.07,1.58,3.73,0.01,694.34
20200702,000802.SZ,海通证券股份有限公司北京工人体育场北路证券营业部,102.38,0.23,2280.48,5.17,-2178.1
20200702,000802.SZ,华泰证券股份有限公司苏州何山路证券营业部,1251.14,2.84,1518.54,3.44,-267.4
20200702,000802.SZ,中国中金财富证券有限公司无锡清扬路证券营业部,1.98,0.0,1193.91,2.71,-1191.93
20200702,000802.SZ,华鑫证券有限责任公司上海分公司,931.53,2.11,1160.35,2.63,-228.82
20200702,000802.SZ,海通证券股份有限公司北京中关村南大街证券营业部,746.65,1.69,716.84,1.63,29.8
20200702,000802.SZ,中信证券（山东）有限责任公司青岛总部证券营业部,8139.41,18.46,1.9,0.0,8137.52
20200702,000802.SZ,华泰证券股份有限公司苏州何山路证券营业部,1251.14,2.84,1518.54,3.44,-267.4
20200702,000802.SZ,华鑫证券有限责任公司上海分公司,931.53,2.11,1160.35,2.63,-228.82
20200702,000802.SZ,海通证券股份有限公司北京中关村南大街证券营业部,746.65,1.69,716.84,1.63,29.8
20200702,000802.SZ,国金证券股份有限公司成都东城根街证券营业部,698.07,1.58,3.73,0.01,694.34
20200702,000802.SZ,海通证券股份有限公司北京工人体育场北路证券营业部,102.38,0.23,2280.48,5.17,-2178.1
20200702,000802.SZ,华泰证券股份有限公司苏州何山路证券营业部,1251.14,2.84,1518.54,3.44,-267.4
20200702,000802.SZ,中国中金财富证券有限公司无锡清扬路证券营业部,1.98,0.0,1193.91,2.71,-1191.93
20200702,000802.SZ,华鑫证券有限责任公司上海分公司,931.53,2.11,1160.35,2.63,-228.82
20200702,000802.SZ,海通证券股份有限公司北京中关村南大街证券营业部,746.65,1.69,716.84,1.63,29.8
20200702,000908.SZ,信达证券股份有限公司深圳湾科技生态园证券营业部,3131.04,6.77,0.45,0.0,3130.59
20200702,000908.SZ,华鑫证券有限责任公司上海分公司,1280.03,2.77,3.08,0.01,1276.95
20200702,000908.SZ,东方证券股份有限公司上海浦东新区金科路证券营业部,898.0,1.94,0.0,0.0,898.0
20200702,000908.SZ,中国银河证券股份有限公司成都科华北路证券营业部,866.24,1.87,17.2,0.04,849.04
20200702,000908.SZ,中信建投证券股份有限公司武汉香港路证券营业部,493.65,1.07,0.0,0.0,493.65
20200702,000908.SZ,国信证券股份有限公司上海淮海西路证券营业部,10.85,0.02,630.38,1.36,-619.53
20200702,000908.SZ,华泰证券股份有限公司无锡解放西路证券营业部,297.53,0.64,592.32,1.28,-294.78
20200702,000908.SZ,光大证券股份有限公司东营府前大街证券营业部,0.0,0.0,556.35,1.2,-556.35
20200702,000908.SZ,招商证券股份有限公司北京西直门北大街营业部,1.33,0.0,375.9,0.81,-374.57
20200702,000908.SZ,渤海证券股份有限公司上海定西路证券营业部,0.0,0.0,361.18,0.78,-361.18
20200702,000980.SZ,中泰证券股份有限公司青岛江西路证券营业部,47.26,9.85,0.0,0.0,47.26
20200702,000980.SZ,浙商证券股份有限公司永康九铃东路证券营业部,24.47,5.1,0.0,0.0,24.47
20200702,000980.SZ,招商证券股份有限公司深圳龙岗龙岗大道证券营业部,19.04,3.97,0.0,0.0,19.04
20200702,000980.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,17.75,3.7,11.04,2.3,6.71
20200702,000980.SZ,中信证券（山东）有限责任公司平度人民路证券营业部,12.59,2.62,0.0,0.0,12.59
20200702,000980.SZ,中国中金财富证券有限公司中山石岐宏基路证券营业部,0.0,0.0,65.21,13.59,-65.21
20200702,000980.SZ,机构专用,0.0,0.0,57.17,11.92,-57.17
20200702,000980.SZ,安信证券股份有限公司南昌阳明东路证券营业部,0.0,0.0,27.6,5.75,-27.6
20200702,000980.SZ,安信证券股份有限公司深圳宝安海秀路证券营业部,0.0,0.0,24.43,5.09,-24.43
20200702,000980.SZ,中信证券（山东）有限责任公司青岛南京路证券营业部,0.0,0.0,20.4,4.25,-20.4
20200702,002049.SZ,广发证券股份有限公司上海东方路证券营业部,15812.81,7.24,17.39,0.01,15795.41
20200702,002049.SZ,国泰君安证券股份有限公司南京太平南路证券营业部,8816.77,4.04,60.22,0.03,8756.56
20200702,002049.SZ,机构专用,8803.37,4.03,0.0,0.0,8803.37
20200702,002049.SZ,天风证券股份有限公司上海浦明路证券营业部,7737.94,3.54,563.13,0.26,7174.81
20200702,002049.SZ,长城证券股份有限公司南京童卫路证券营业部,6707.31,3.07,174.64,0.08,6532.67
20200702,002049.SZ,华泰证券股份有限公司扬州文昌中路证券营业部,54.8,0.03,20915.85,9.58,-20861.05
20200702,002049.SZ,招商证券股份有限公司哈尔滨长江路证券营业部,6.96,0.0,6788.57,3.11,-6781.61
20200702,002049.SZ,深股通专用,6018.6,2.76,5615.16,2.57,403.45
20200702,002049.SZ,东方证券股份有限公司上海浦东新区源深路证券营业部,0.86,0.0,5291.36,2.42,-5290.5
20200702,002049.SZ,华泰证券股份有限公司苏州何山路证券营业部,0.87,0.0,4495.61,2.06,-4494.74
20200702,002131.SZ,华泰证券股份有限公司成都蜀金路证券营业部,5901.31,1.81,43.71,0.01,5857.6
20200702,002131.SZ,深股通专用,5881.23,1.8,5146.67,1.58,734.56
20200702,002131.SZ,中信证券股份有限公司四川分公司,4393.5,1.34,5.77,0.0,4387.73
20200702,002131.SZ,国信证券股份有限公司杭州市心中路证券营业部,4270.61,1.31,112.58,0.03,4158.03
20200702,002131.SZ,西南证券股份有限公司重庆惠工路证券营业部,3951.7,1.21,124.67,0.04,3827.02
20200702,002131.SZ,机构专用,0.0,0.0,9668.34,2.96,-9668.34
20200702,002131.SZ,光大证券股份有限公司深圳金田路证券营业部,359.01,0.11,6422.99,1.97,-6063.99
20200702,002131.SZ,兴业证券股份有限公司上海陆家嘴证券营业部,0.0,0.0,6092.19,1.86,-6092.19
20200702,002131.SZ,机构专用,0.0,0.0,6061.4,1.86,-6061.4
20200702,002131.SZ,申万宏源证券有限公司上海崇明区川心街证券营业部,71.2,0.02,5464.04,1.67,-5392.84
20200702,002220.SZ,长江证券股份有限公司北京百万庄大街证券营业部,0.46,27.91,0.0,0.0,0.46
20200702,002220.SZ,广发证券股份有限公司上海西藏南路证券营业部,0.38,23.26,0.0,0.0,0.38
20200702,002220.SZ,华泰证券股份有限公司上海共和新路证券营业部,0.38,23.26,0.0,0.0,0.38
20200702,002220.SZ,爱建证券有限责任公司厦门湖滨一里证券营业部,0.16,9.77,0.0,0.0,0.16
20200702,002220.SZ,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,0.1,6.28,0.0,0.0,0.1
20200702,002220.SZ,机构专用,0.0,0.0,1.63,100.0,-1.63
20200702,002304.SZ,机构专用,43168.29,12.72,0.0,0.0,43168.29
20200702,002304.SZ,深股通专用,23024.63,6.78,36885.22,10.87,-13860.59
20200702,002304.SZ,机构专用,13514.55,3.98,0.0,0.0,13514.55
20200702,002304.SZ,机构专用,13305.18,3.92,0.0,0.0,13305.18
20200702,002304.SZ,机构专用,13107.29,3.86,0.0,0.0,13107.29
20200702,002304.SZ,深股通专用,23024.63,6.78,36885.22,10.87,-13860.59
20200702,002304.SZ,机构专用,0.0,0.0,15506.96,4.57,-15506.96
20200702,002304.SZ,中国银河证券股份有限公司上海世界路证券营业部,2.26,0.0,5757.58,1.7,-5755.32
20200702,002304.SZ,光大证券股份有限公司惠州麦地路证券营业部（迁址）,69.39,0.02,3065.07,0.9,-2995.68
20200702,002304.SZ,机构专用,0.0,0.0,2849.27,0.84,-2849.27
20200702,002323.SZ,国泰君安证券股份有限公司沧州沧县交通北大道证券营业部,111.58,4.83,112.72,4.88,-1.14
20200702,002323.SZ,中山证券有限责任公司长春金川街证券营业部,106.11,4.59,0.0,0.0,106.11
20200702,002323.SZ,恒泰证券股份有限公司长春工农大路证券营业部,81.58,3.53,0.48,0.02,81.11
20200702,002323.SZ,招商证券股份有限公司上海世纪大道证券营业部,76.32,3.3,31.99,1.39,44.32
20200702,002323.SZ,华泰证券股份有限公司海门长江路证券营业部,72.1,3.12,21.04,0.91,51.06
20200702,002323.SZ,方正证券股份有限公司郑州瑞达路证券营业部,0.0,0.0,188.54,8.16,-188.54
20200702,002323.SZ,东方财富证券股份有限公司徐州建国西路证券营业部,0.21,0.01,122.91,5.32,-122.69
20200702,002323.SZ,山西证券股份有限公司上海虹桥路证券营业部,0.0,0.0,119.41,5.17,-119.41
20200702,002323.SZ,国泰君安证券股份有限公司沧州沧县交通北大道证券营业部,111.58,4.83,112.72,4.88,-1.14
20200702,002323.SZ,华泰证券股份有限公司南京广州路证券营业部,0.0,0.0,62.68,2.71,-62.68
20200702,002400.SZ,中国银河证券股份有限公司绍兴证券营业部,11619.44,2.27,5458.34,1.07,6161.1
20200702,002400.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,5668.18,1.11,4665.62,0.91,1002.55
20200702,002400.SZ,国泰君安证券股份有限公司南京太平南路证券营业部,4708.98,0.92,232.64,0.05,4476.35
20200702,002400.SZ,国泰君安证券股份有限公司上海分公司,4534.03,0.89,0.0,0.0,4534.03
20200702,002400.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,4508.27,0.88,4486.47,0.88,21.79
20200702,002400.SZ,中信建投证券股份有限公司杭州庆春路证券营业部,749.57,0.15,7578.84,1.48,-6829.28
20200702,002400.SZ,华鑫证券有限责任公司湖州劳动路浙北金融中心证券营业部,8.43,0.0,7200.39,1.41,-7191.96
20200702,002400.SZ,中国银河证券股份有限公司绍兴证券营业部,11619.44,2.27,5458.34,1.07,6161.1
20200702,002400.SZ,国信证券股份有限公司珠海文园路五洲花城证券营业部,208.27,0.04,4964.28,0.97,-4756.01
20200702,002400.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,5668.18,1.11,4665.62,0.91,1002.55
20200702,002410.SZ,深股通专用,21034.76,14.67,33998.91,23.72,-12964.14
20200702,002410.SZ,机构专用,6295.96,4.39,0.0,0.0,6295.96
20200702,002410.SZ,机构专用,3386.64,2.36,0.0,0.0,3386.64
20200702,002410.SZ,机构专用,2054.8,1.43,8.37,0.01,2046.43
20200702,002410.SZ,机构专用,1770.99,1.24,0.0,0.0,1770.99
20200702,002410.SZ,深股通专用,21034.76,14.67,33998.91,23.72,-12964.14
20200702,002410.SZ,机构专用,0.0,0.0,6903.7,4.82,-6903.7
20200702,002410.SZ,机构专用,0.0,0.0,3061.53,2.14,-3061.53
20200702,002410.SZ,机构专用,0.0,0.0,2524.79,1.76,-2524.79
20200702,002410.SZ,机构专用,0.0,0.0,2520.45,1.76,-2520.45
20200702,002425.SZ,国泰君安证券股份有限公司上海江苏路证券营业部,6906.97,1.43,3147.24,0.65,3759.73
20200702,002425.SZ,兴业证券股份有限公司福州湖东路证券营业部,6237.86,1.29,8003.13,1.66,-1765.27
20200702,002425.SZ,华泰证券股份有限公司南京中央路第三证券营业部,5852.68,1.21,110.96,0.02,5741.72
20200702,002425.SZ,国盛证券有限责任公司宁波桑田路证券营业部,5283.3,1.1,1526.6,0.32,3756.7
20200702,002425.SZ,国元证券股份有限公司上海虹桥路证券营业部,4290.71,0.89,11152.29,2.31,-6861.58
20200702,002425.SZ,申万宏源证券有限公司上海嘉定区塔城路证券营业部,7.14,0.0,12032.3,2.49,-12025.16
20200702,002425.SZ,国元证券股份有限公司上海虹桥路证券营业部,4290.71,0.89,11152.29,2.31,-6861.58
20200702,002425.SZ,华鑫证券有限责任公司上海红宝石路证券营业部,380.5,0.08,9175.61,1.9,-8795.11
20200702,002425.SZ,兴业证券股份有限公司福州湖东路证券营业部,6237.86,1.29,8003.13,1.66,-1765.27
20200702,002425.SZ,国泰君安证券股份有限公司南京太平南路证券营业部,2477.63,0.51,6312.92,1.31,-3835.29
20200702,002428.SZ,中银国际证券股份有限公司海口蓝天路证券营业部,8035.63,9.03,19.77,0.02,8015.86
20200702,002428.SZ,深股通专用,6081.01,6.84,1424.03,1.6,4656.98
20200702,002428.SZ,东方证券股份有限公司杭州龙井路证券营业部,3233.02,3.63,0.0,0.0,3233.02
20200702,002428.SZ,国盛证券有限责任公司上海浦东新区世纪大道证券营业部,2549.36,2.87,0.0,0.0,2549.36
20200702,002428.SZ,招商证券股份有限公司深圳蛇口工业三路证券营业部,1636.94,1.84,52.36,0.06,1584.58
20200702,002428.SZ,国泰君安证券股份有限公司上海江苏路证券营业部,27.76,0.03,2041.55,2.29,-2013.79
20200702,002428.SZ,西南证券股份有限公司湖南分公司,0.0,0.0,1926.78,2.17,-1926.78
20200702,002428.SZ,深股通专用,6081.01,6.84,1424.03,1.6,4656.98
20200702,002428.SZ,中泰证券股份有限公司上海花园石桥路证券营业部,1051.54,1.18,1414.73,1.59,-363.19
20200702,002428.SZ,信达证券股份有限公司盘锦红旗大街证券营业部,0.0,0.0,1296.04,1.46,-1296.04
20200702,002470.SZ,东莞证券股份有限公司东莞长安分公司,25.38,4.33,0.0,0.0,25.38
20200702,002470.SZ,机构专用,23.2,3.95,0.0,0.0,23.2
20200702,002470.SZ,江海证券有限公司厦门吕岭路证券营业部,20.6,3.51,0.0,0.0,20.6
20200702,002470.SZ,财通证券股份有限公司温岭中华路证券营业部,17.63,3.01,0.0,0.0,17.63
20200702,002470.SZ,东兴证券股份有限公司莆田梅园东路证券营业部,15.97,2.72,0.0,0.0,15.97
20200702,002470.SZ,五矿证券有限公司杭州中山北路证券营业部,0.0,0.0,182.38,31.09,-182.38
20200702,002470.SZ,东吴证券股份有限公司南京国睿大厦证券营业部,0.0,0.0,167.23,28.51,-167.23
20200702,002470.SZ,机构专用,0.0,0.0,157.25,26.81,-157.25
20200702,002470.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,0.68,0.12,38.93,6.64,-38.25
20200702,002470.SZ,光大证券股份有限公司洛阳周山路证券营业部,0.0,0.0,27.68,4.72,-27.68
20200702,002509.SZ,湘财证券股份有限公司长沙韶山路证券营业部,209.0,27.08,0.0,0.0,209.0
20200702,002509.SZ,中国中金财富证券有限公司宁波江东北路证券营业部,35.97,4.66,18.99,2.46,16.98
20200702,002509.SZ,联储证券有限责任公司平顶山建设中路证券营业部,33.61,4.35,0.35,0.05,33.26
20200702,002509.SZ,太平洋证券股份有限公司普洱人民东路证券营业部,26.03,3.37,0.0,0.0,26.03
20200702,002509.SZ,国泰君安证券股份有限公司广州黄埔大道证券营业部,19.0,2.46,0.0,0.0,19.0
20200702,002509.SZ,中国中金财富证券有限公司广州番禺桥南路证券营业部,0.0,0.0,170.47,22.09,-170.47
20200702,002509.SZ,方正证券股份有限公司宁波解放北路证券营业部,0.0,0.0,37.99,4.92,-37.99
20200702,002509.SZ,万联证券股份有限公司绍兴解放南路证券营业部,2.25,0.29,35.03,4.54,-32.78
20200702,002509.SZ,东北证券股份有限公司宁波分公司,0.0,0.0,30.23,3.92,-30.23
20200702,002509.SZ,长江证券股份有限公司绵阳临园路证券营业部,0.0,0.0,22.31,2.89,-22.31
20200702,002541.SZ,机构专用,4389.16,9.62,0.0,0.0,4389.16
20200702,002541.SZ,机构专用,3877.38,8.5,0.0,0.0,3877.38
20200702,002541.SZ,深股通专用,1979.47,4.34,937.54,2.05,1041.93
20200702,002541.SZ,招商证券股份有限公司深圳深南东路证券营业部,1078.62,2.36,19.66,0.04,1058.97
20200702,002541.SZ,机构专用,1022.5,2.24,0.0,0.0,1022.5
20200702,002541.SZ,机构专用,5.21,0.01,2756.57,6.04,-2751.36
20200702,002541.SZ,海通证券股份有限公司上海建国西路证券营业部,0.0,0.0,1753.54,3.84,-1753.54
20200702,002541.SZ,机构专用,0.0,0.0,1077.63,2.36,-1077.63
20200702,002541.SZ,深股通专用,1979.47,4.34,937.54,2.05,1041.93
20200702,002541.SZ,机构专用,0.0,0.0,777.32,1.7,-777.32
20200702,002604.SZ,华泰证券股份有限公司上海浦东新区福山路证券营业部,32.05,10.68,0.0,0.0,32.05
20200702,002604.SZ,湘财证券股份有限公司佛山祖庙路证券营业部,29.15,9.72,0.0,0.0,29.15
20200702,002604.SZ,中国中金财富证券有限公司宁波江东北路证券营业部,28.98,9.66,25.18,8.39,3.79
20200702,002604.SZ,五矿证券有限公司杭州中山北路证券营业部,18.98,6.32,1.55,0.52,17.42
20200702,002604.SZ,申万宏源证券有限公司上海宝山区长江南路证券营业部,14.5,4.83,0.0,0.0,14.5
20200702,002604.SZ,平安证券股份有限公司深圳蛇口招商路招商大厦证券营业部,0.0,0.0,67.47,22.48,-67.47
20200702,002604.SZ,中国中金财富证券有限公司宁波江东北路证券营业部,28.98,9.66,25.18,8.39,3.79
20200702,002604.SZ,南京证券股份有限公司银川湖滨东街证券营业部,0.0,0.0,15.08,5.03,-15.08
20200702,002604.SZ,华西证券股份有限公司绵阳安昌路证券营业部,7.9,2.63,13.72,4.57,-5.82
20200702,002604.SZ,浙商证券股份有限公司江苏分公司,0.0,0.0,13.29,4.43,-13.29
20200702,002613.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,811.28,1.25,584.28,0.9,227.01
20200702,002613.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,590.99,0.91,411.58,0.63,179.41
20200702,002613.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,528.0,0.81,13.07,0.02,514.92
20200702,002613.SZ,招商证券股份有限公司上海牡丹江路证券营业部,522.03,0.8,167.36,0.26,354.67
20200702,002613.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,514.96,0.79,350.54,0.54,164.41
20200702,002613.SZ,华泰证券股份有限公司杭州解放东路证券营业部,26.15,0.04,3317.74,5.1,-3291.59
20200702,002613.SZ,华鑫证券有限责任公司上海分公司,6.61,0.01,1015.44,1.56,-1008.84
20200702,002613.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,811.28,1.25,584.28,0.9,227.01
20200702,002613.SZ,中国中金财富证券有限公司湛江吴川证券营业部,16.4,0.03,491.49,0.76,-475.09
20200702,002613.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,590.99,0.91,411.58,0.63,179.41
20200702,002638.SZ,招商证券股份有限公司北京知春东里证券营业部,119.0,22.5,0.0,0.0,119.0
20200702,002638.SZ,招商证券股份有限公司深圳壹海城证券营业部,19.5,3.69,0.0,0.0,19.5
20200702,002638.SZ,中银国际证券股份有限公司海口蓝天路证券营业部,16.0,3.03,0.0,0.0,16.0
20200702,002638.SZ,国金证券股份有限公司上海互联网证券分公司,15.86,3.0,0.0,0.0,15.86
20200702,002638.SZ,山西证券股份有限公司北京太平庄证券营业部,15.2,2.87,0.0,0.0,15.2
20200702,002638.SZ,西南证券股份有限公司义乌城中中路证券营业部,0.0,0.0,132.8,25.11,-132.8
20200702,002638.SZ,国信证券股份有限公司佛山禅城分公司,0.0,0.0,58.14,10.99,-58.14
20200702,002638.SZ,华宝证券有限责任公司成都天府大道证券营业部,0.0,0.0,54.19,10.25,-54.19
20200702,002638.SZ,海通证券股份有限公司深圳分公司华富路证券营业部,0.0,0.0,41.8,7.9,-41.8
20200702,002638.SZ,恒泰证券股份有限公司温州锦绣路证券营业部,0.0,0.0,20.43,3.86,-20.43
20200702,002640.SZ,深股通专用,4207.14,3.33,3142.42,2.49,1064.72
20200702,002640.SZ,国泰君安证券股份有限公司襄阳襄城西街证券营业部,3919.58,3.11,12.95,0.01,3906.63
20200702,002640.SZ,华鑫证券有限责任公司上海惠南镇人民东路证券营业部,3307.07,2.62,0.54,0.0,3306.52
20200702,002640.SZ,万和证券股份有限公司成都通盈街证券营业部,3184.9,2.52,0.0,0.0,3184.9
20200702,002640.SZ,兴业证券股份有限公司陕西分公司,2659.74,2.11,35.21,0.03,2624.53
20200702,002640.SZ,安信证券股份有限公司深圳分公司,1.55,0.0,7335.67,5.81,-7334.12
20200702,002640.SZ,深股通专用,4207.14,3.33,3142.42,2.49,1064.72
20200702,002640.SZ,国盛证券有限责任公司南昌金融大街证券营业部,0.0,0.0,2306.34,1.83,-2306.34
